a	It is a little speech that I have written for him.
votable	Comrade Rusov's motion was deemed votable by twenty seven votes to fifteen, and was then adopted by twenty five votes to seventeen.
vote	I, for one, would vote for peace.
votary	The Museum of Fine Arts at Boston also obtained in 1914 a masterpiece surreptitiously excavated and smuggled out of Crete, an exquisite gold and ivory statuette of the snake goddess or her votary.
voting	The right of voting being confined to members of the Communist party, the Government represented by no means one really elected by universal suffrage but rather a dictatorship of the lower classes.
votive	A large number of votive terra-cotta figures, vases and lamps were found in the course of the excavations.
voter	Some require that the voter shall be able to read and understand the Constitution.
vouchsafe	But yet vouchsafe to us, Tityrus, who is this god of thine.
voucher	Not only is this manuscript nearly free from interpolations, but it is the sole voucher for many excellent readings.
vow	Yet in spite of this your vow was binding.
vouch	I can vouch for this young lady.
vowel	I have n't yet figured the vowel harmony thing.
vox	The v, for f, is common in southern English pronunciation; vox, for fox, is found in the Ancren Riwle, c. 1230.
vulva	Females most commonly masturbate by stroking or rubbing the vulva, especially the clitoris, with hands and fingers until orgasm is reached.
vying	Deborah spent most of dinner staring blatantly at Jackson, vying for his attention whenever possible.
w	To reduce these figures to a common standard, so that the volumes shall contain equal numbers of molecules, the notion of molecular volumes is introduced, the arbitrary values of the crystallographic axes (a, b, c) being replaced by the topic parameters' (x, ?i, w), which are such that, combined with the axial angles, they enclose volumes which contain equal numbers of molecules.
waddle	He could waddle over to the printer to bring back your documents.
wadding	Leather covered, quite thin wadding infill, akin to a church kneeler.
waddy	Also, we've had three months fairly intensive dialog coaching in going goo goo goo goo goo issy waddy baby!
wad	He pulled out the engagement ring, along with a wad of lint.
waddling	The count came waddling in to see his wife with a rather guilty look as usual.
wacky	She kept telling herself she'd wake up from this wacky dream soon.
wafer	Another test was with a very thin silicon wafer.
waffle	So I have one waffle with strawberry for us and put cranberry on the other ones.
wade	We have NO signup process for you to wade through.
wager	Past-Deidre made a wager with me.
wader	Herder founded the Kritische Wader in 1766.
wadi	The village of Wadi Haifa is 3 m.
waft	Waft the fumes toward your nose by waving your hand over the container opening in the direction toward your nose.
wag	See sketch map in article WAG RAM.
waggon	A terminal station embraces (I) the passenger station; (2) the goods station; (3) the locomotive, carriage and waggon depots, where the engines and the carrying stock are kept, cleaned, examined and repaired.
wage	If you are a wage earner, then you should love machines.
wagtail	Wild life spotted eagle, grouse, mountain hare, red deer, roe deer, gray wagtail.
wagoner	Kauppis Heikki was a wagoner; Alkio Filander a farmer; Heikki Mavilainen a smith; Juhana Kokko (Kyosti) a gamekeeper.
wailer	The reasons were not understood until the researches of Wailer demonstrated the difference between the effects of merely dead loads and of live loads, and between repetitions of stress of one kind only, and the vastly more destructive effects of both kinds alternating.
waif	A waif of a girl sat beside him.
wail	Prince Andrew ran to the door; the scream ceased and he heard the wail of an infant.
wainscoting	Beadboard paneling is commonly used for wainscoting below a chair rail.
wait	I can hardly wait for the fun to begin!
wainscot	Uncommon moths including the scarce burnished brass and the obscure wainscot, both nationally notable species.
wailing	It is the wailing cry of a moribund nation.
waitress	The waitress approached the table.
wagon	He climbed onto the wagon and sat on its edge.
waiver	Will this constitute a waiver of such right?
waiter	The waiter called him Mr. Bryce.
waive	Some dentists waive this additional fee.
waisted	The subject matter of these ends is substantially heraldic with Arms on waisted shields with rolled top corners typical of 16th century heraldry.
waistcoat	He removed his waistcoat and shirt.
wakeful	Many wakeful nights did she sit by my bedside in trembling expectation that each hour would be my last.
waist	She hugged his waist and smiled up at him.
walk	My sister can walk and run.
wakefulness	Even if you cannot take actual yoga classes, you can find free yoga exercises online that you can practice to relieve your wakefulness at night.
waiting	Are you still there, waiting for me to come to you?
wakening	Dispersible co-beneldopa is also useful on first wakening to allow the person to dress.
waken	The clock comes with aromatherapy beads that will help you waken fully.
waistband	The mint colored sundress flared out from its slim waistband as she moved.
walkway	Megan stepped off the verandah onto a walkway that led through the garden.
walkabout	They also offer a cabaret act and can provide walkabout entertainment.
walkman	Sony NW-E407 1GB MP3 Walkman £ 79.00 Designed from durable materials such as acrylic and metallic zinc the NW-E400 series are sophisticated and sleek.
wake	I didn't want to wake you.
walker	Next in importance is Walker lake, 33 m.
wallboard	This starch is designed to provide binding strength in gypsum wallboard.
walking	She started walking without responding.
wallflower	The principal other plants which bear the name are the wallflower, Cheiranthus Cheiri, called wall-gillyflower in old books; the dame's violet, Hesperis matronalis, called variously the queen's, the rogue's and the winter gillyflower; the ragged-robin, Lychnis Flos-cuculi, called marsh-gillyflower and cuckoo-gillyflower; the waterviolet, Hottonia palustris, called water-gillyflower; and the thrift, Armeria vulgaris, called sea-gillyflower.
waller	Meanwhile Cromwell had been ordered on the 3rd of March by the House to take his regiment to the assistance of Waller, under whom he served as an admirable subordinate.
wall	The keys hung on the wall beside the door.
wallop	Those hoses pack a whale of a wallop.
wallow	Unlike the water-buffalo, it does not bathe in water or wallow in mud.
walling	The garden is enclosed by walling with wrought iron embellishment to the front boundary wall.
walled	The valley, walled by bold hills, is very picturesque.
wallet	Get out your wallet, honey.
wallaby	The name for a baby wallaby, kangaroo or possum is a Joey.
waltz	I barely do a good waltz, and that's because you're a good dancer.
wan	Rissa met his gaze with a wan smile.
wand	Sorry isn't a magic wand, Alex.
wander	Hopefully he wouldn't wander off and get lost.
wandering	I didn't notice how far I was wandering this evening.
walrus	Delphinopterus leucus, the sea-lion (Otaria Stelleri), and walrus abound off the coasts.
wally	Fans of Alex Raymond, Mac Raboy, or Wally Wood should not miss this beautifully bound hardcover, the second Magnus archival collection.
wanderlust	Over the years I traveled to almost 30 countries and really had the wanderlust.
wampum	Wampum was employed most in New England, but it was common elsewhere.
walnut	We have also the yew, the hazel, juniper, walnut, wild peach and almond.
wanderer	He had now been a wanderer for twenty days.
wane	About half-past eight the combat began to wane, and the last shots were fired at ten.
wank	It was all I could do to take a photo before having a good hard wank in the African darkness.
wantonly	He used to kill sometimes, but never wantonly or continuously.
wanker	Afterward, he reflects on a job that involves 90 minutes of being called a Judas wanker by the best part of 20,000 people.
war	The war is on.
wanton	He loved the way she could be wanton and sensual one minute, then bashful and demure the next.
wapiti	Stories were told of its attacking the bison, and it has been reported to carry off the carcase of a wapiti, weighing nearly 1000 lb, for a considerable distance to its den, there to devour it at leisure.
ward	He sensed the ward he triggered and waited.
wapentake	In the 14th century the divisions were more frequently described as hundreds, and Wirksworth alone retained the designation wapentake until modern times.
wantonness	Aphrodite Urania was represented in Greek art on a swan, a tortoise or a globe; Aphrodite Pandemos as riding on a goat, symbolical of wantonness.
warbler	Also in the valley were two cetti's warbler, a stonechat and more chiffchaff.
wardenship	He was a select preacher at Oxford in 1895-1897, and at Cambridge in 1900; he received a canonry in Bristol cathedral in 1893, but retained his wardenship of Toynbee Hall, while relinquishing the living of St Jude's.
want	I do not want all this.
warble	As the sparrow had its trill, sitting on the hickory before my door, so had I my chuckle or suppressed warble which he might hear out of my nest.
wanting	Betsy looked at her, as if wanting to hear more.
warding	Napoleon's original plan for the 16th was based on the assumption that the allies, who had been caught napping, would not attempt a risky forward concentration; and he intended therefore to push an advanced guard as far as Gembloux, for the purpose of feeling for and warding off Blucher.
warden	In 1648 he became warden of Wadham College, Oxford.
warder	Only in the sense that he's the main male warder.
wardress	In her six hands are torches, sometimes a snake, a key (as wardress of the lower world), a whip or a dagger; her favourite animal was the dog, which was sacrificed to her - an indication of her nonHellenic origin, since this animal very rarely fills this part in genuine Greek ritual.
wanted	Helen wanted me to tell her about it.
wardship	As doubtful questions of trust, of wardship, of testamentary succession, they were taken up not in the strict course of justice, but as matters in which redress was sorely needed and had to be brought by the exceptional power of the court of chancery.
wardrobe	She leaned her head against the wardrobe once more.
warehousing	In 1836 it was made a free warehousing port, and in 1837 the capital of a small adjacent district.
wards	One of the Gods tripped the wards he had set around his territory in southern California.
ware	Its industries include canneries, tanneries and wooden ware factories.
wariness	His wariness scared her as much as the thugs had.
warhead	Contrary to what was frequently reported in the press, the Russians did not propose a regime for verifiable warhead elimination during the negotiations.
warlock	Follow the red brick road if you want to see the warlock.
warily	He went warily back to his porch.
warmish	Here we were rumbled clean in the washing machine of log debris and pummel by the power of the warmish water.
warlike	The Gallo-Celtic tribes bore the general appellation of Belgae, and among these the Nervii, inhabiting the district between the Scheldt and the Sambre were at the date of Caesar's invasion, 57 B.C., the most warlike and important.
warmth	He touched her, and familiar warmth flashed through her, easing the pain.
warn	I warn you again, step aside.
warehouse	The warehouse was empty.
warning	Her eyes burned in warning and she looked away.
warm	It was a warm afternoon in August.
warmly	She smiled warmly up at him.
warrant	They find Scripture warrant for this belief in Matt.
warmonger	Warmonger is a first person shooter set in the future.
warped	Fire shot through her, and the world around her warped and changed like in a dream.
warner	There is a University Preparatory School (1901) at Tonkawa in Kay county, and there are state schools of agriculture at Tishomingo and at Warner.
warrantee	Standing seam roofing installed without a contractor will also void its warrantee.
warp	Warp soil is of surpassing fertility.
warfare	I'm an urban warfare tactics trainer, specializing in tracking.
warring	She hurried from between the two warring factions and hugged her.
warrior	No warrior wants to die of old age, he said.
warmer	It was much warmer in the chicken coop.
warship	Navy and is the oldest, technically active warship afloat.
warrener	Those built for a warrener, who was in charge of small game, were known as warrener's lodges.
wary	His expression was wary, but he said nothing.
wart	Herbal medicines such as St. John's Wart can also affect the pill's effectiveness.
warty	Toads are not slimy or warty and do not jump like frogs.
warren	After his father's death he went to live with an uncle in Warren county.
wartime	I cannot remember much about that first wartime Christmas.
warming	Carmen pushed away from the warming stove and stood.
washer	Sorting the clothes, she put a load in the washer and started it.
washday	Laundry could make washday less of a chore with brightly colored clothes bins and baskets.
wash	Now go wash up for supper.
washable	They are washable in cold water and you will be horrified by the color of the water !
waspish	He occasionally throws in the odd waspish comment that gives you a slightly teasing impression.
wasp	It relieves the pain of wasp and bee stings.
was	His voice was controlled.
waste	Gabe didn't waste time.
washed	Katie washed a dish and rinsed it in silence.
wassail	The word wassail is from the Anglo Saxon word wes hal meaning good health or be whole .
warranty	If your watch needs repairing, either within the warranty or outside of the warranty, then the watch repair page of the Citizen Watch website provides all the information that you will require to arrange repair of your Citizen Watch.
wastefulness	It indicts the brutalisation and wastefulness of Victorian industrialism, and envisions the world as it might be.
wastage	The result is a uniform tile and the wastage is kept to a minimum.
wastefully	But up till 1860 it was only native-prepared phormium that was known in the market, and it was on the material so carefully, but wastefully, selected that the reputation of the fibre was built up. The troubles with the Maoris at that period led the colonists to engage in the industry, and the sudden demand for all available fibres caused soon afterwards by the Civil War in America greatly stimulated their endeavours.
wasteful	That seems kind of wasteful.
washing	This washing is a most important part of the process.
wasteland	It was a desolate wasteland except for some grazing sheep.
watch	He glanced at his watch and swallowed before answering.
wastrel	Simon Schatzberger undoubtedly stole the show as Harry, a selfish wastrel struck down by a debilitating stroke.
waster	Think about what you want The Internet can be a great time waster.
wasted	She'd wasted her first day of light.
wasting	Why are you wasting your time with me?
watchdog	A small watchdog ran round barking in front of the harnessed horses.
watchful	It wouldn't hurt to be watchful, though.
watchman	He is the watchman of Is.
watchfulness	Something about her put Jessi at ease, despite the watchfulness.
watchword	This principle became the watchword of the entire school of Saint-Simon.
watchmaking	Nowadays the best known industry at Geneva is that of watchmaking, which was introduced in 1587 by Charles Cusin of Autun, and two years later regulations as to the trade were issued.
watchmen	The watchmen appointed by parishes were useless, inadequate, inefficient and untrustworthy, acting often as accessories in aiding and abetting crime.
watercourse	The former category comprises the maintenance of provincial roads, bridges and watercourse embankments;, secondary education, whenever this is n.ot provided for by private, institutions or by the state (elementary education being maintained by the communes), and the maintenance of foundlings and pauper lunatics.
watcher	I'm not a Watcher.
waterfall	The last, the highest waterfall in the state, has a vertical fall of 215 ft.
watercress	The watercress blocks the rivers of New Zealand into which it has been introduced from Europe.
waterborne	A waterborne sewerage system began to be introduced in 1906.
waterfowl	Waterfowl are numerous and the forests of the warm valleys are filled with song-birds and birds of beautiful plumage.
waterer	The wonderful thing is that the waterer is disguised as a present, and we have several different designs that match any home décor or Christmas decorating theme.
watering	I've been watering it in the evenings.
watered	She went to the coop first and watered the chickens.
waterless	It runs high above a wild boulder-strewn almost waterless gill.
waterlogged	She turned and ran, her laughter muffled in the waterlogged air.
waterman	Waterman is shown in fig.
waterlogging	A perfect soil would be such a blend of sand, clay, chalk and humus as would contain sufficient clay and humus to prevent drought, enough sand to render it pervious to fresh air and prevent waterlogging, chalk enough to correct the tendency to acidity of the humus present, and would have within it various substances which would serve as food-materials to the crops.
water	The water felt delightful.
watermark	The center frame shows the watermark on a sheet of Napoleon 1 personal notepaper.
watching	Jonathan was watching them intently.
waterway	The Baro on reaching the plain becomes, however, a navigable stream affording an open waterway to the Nile.
watertight	But even filters of this type, if they are to be fully relied upon, must be frequently cleaned and sterilized, and great care must be taken that the joints and connexions are watertight, and that the candles are without cracks or flaws.
watershed	The line of the highest summits and of the watershed ranges is about 30 to 40 m.
waterside	The waterside streets, however, follow the curve of the beach.
wattage	Tom Cruise's star wattage power disappeared a long time ago.
wave	Jackson felt an intense wave of emotion.
watery	To thicken a watery mixture, add more ice and blend again.
waved	He waved the page in front of her.
waveform	Select and display the waveform at the circuit input, the first, second and third inverter output wires and the final circuit output.
waterworks	The waterworks are owned and operated by the city.
wattle	Brick and more rarely stone took the place of wood and wattle.
waver	Taran's intensity did not waver as he held her gaze.
wattmeter	The movable coil of the wattmeter is normally suspended so that its axis is at right angles to that of the fixed coil, and is constrained by the torsion of a spiral spring.
waveguide	It is typically built into a cylindrical waveguide structure.
watt	Watt, that the total heat of steam was constant.
wavering	He came up on one elbow, his expression wavering between annoyed and hurt.
waviness	The coat is usually a shade of brown, sometimes greyish, fairly bright and with a suggestion of waviness.
wavelet	Converting between TIFF and JPEG Digitizing microfiche and microfilm The PNG file format What is wavelet compression?
waxen	Small waxen images of the Manes called Lares, clothed in dogskin, and on feast days crowned with garlands, stood round the family hearth of which they were the unseen guardians (but see Lares).
way	Travel the way you wish to go.
waxed	The debate waxed fast and furious.
wayfarer	Advice from local wayfarer sailors may also be useful.
wayfaring	Shortly before his death Edward founded Christ's Hospital in the Grey Friars, and gave the old palace of Bridewell to the city for the lodging of poor wayfaring people, the correction of vagabonds and disorderly persons, and for finding them work.
wavy	He brushed back what seemed like a foot of wavy blond hair.
waxy	They have fleshy, waxy leaves with a high capacity for water storage.
waterproof	Should the walls or floor be damp, waterproof paper is added.
waxwork	It was interesting seeing that strange waxwork of a body that could have no connection with my lively laughing father.
wayside	Then would their children grow stately as noble trees, and their thoughts sweet and pure as wayside flowers.
wayward	He savored the wayward drops.
waybill	However, thought should be given to the advantages of stipulating a non-negotiable sea waybill instead of the traditional marine bill of lading.
waylaid	On his return Newton was waylaid and his papers seized, not without suspicion of Bruce's connivance.
we	What time are we going to leave tomorrow?
wax	A wax candle stood at each side of the minister's bent bald head with its gray temples.
weak	She was too weak to move.
waylay	His opponents endeavoured to waylay him, but he came to London with an armed retinue and forced himself into the king's presence.
weakly	He was lame and of weakly health.
weakness	The memory of her weakness for him was all too fresh.
weakling	It is a parade of wild animals Our world is now a pitiful weakling It groans with the burden of an elephant corpse!
weaken	According to circumstances I shall weaken one wing to strengthen my reserve....
wealthy	I think he's wealthy... his house is beautiful.
wazir	The wazir consented to everything demanded of him.
weaning	One lamb at weaning time for every ewe is rather over the normal amount of produce.
weakening	It was a sign that her power was weakening, just like the cracking of the sky in the underworld's dome.
wear	You'd better wear a coat.
weal	We then pillage what really should be private, in order to finance the common weal.
wean	Further, an alliance with the House of Habsburg might be expected to wean the Germans from all thought of gaining succour from that quarter.
wearable	The dress is fully wearable, with no flaws or damage, very good condition.
wealth	The wealth he had never concealed.
weariness	There was weariness in his voice that disarmed any offense he felt.
weaponry	The guards prepared their laser weaponry and waited.
wearily	Come along... said he, glancing wearily round, and he stepped onto the porch which creaked under his weight.
weary	We were all weary of waiting for you.
wearies	The civilized mind soon wearies of this stuff, and perhaps enough has been said to prove that, in the traditions of Vedic devotees, Indra was not a god without an irrational element in his myth.
wearied	Personal ambition doubtless played a part; but he must have soon realized that the French people had wearied of legitimism and that a regency in the circumstances was impossible.
weather	I'm surprised to say the weather was better.
wearisome	To be in company, even with the best, is soon wearisome and dissipating.
weatherman	The weatherman totally blew his Sunday forecast.
weave	They also weave cloth, make pottery and smelt iron.
weathering	These are either roasted or exposed to the weathering action of the air.
weasel	Lastly, the weasel, mouse and most lizards were taboo.
weaver	It lies on the river Weaver, in the upper part of its flat, open valley.
web	Betsy spotted the web site and began monitoring it daily.
weapon	It wasn't a weapon; it was a key.
webbed	Front toes webbed; hallux small or absent.
weathercock	The graceful bell-tower, erected in 1224-1319, named La Ghirlandina from the bronze garland surrounding the weathercock, is 335 ft.
weaving	Cora began weaving through the crowd.
wed	By the look of this man, Kiera hadn't wed him by choice.
weatherproof	The collar and receiver are also weatherproof, and both are designed to be very durable.
wearer	Naturally, as the temperature became lower, a new function was gradually acquired by his clothing, that of protecting the body of the wearer.
wedded	By an agreement with the queen mother of Hungary at Kassa in 1383, the Poles finally accepted Jadwiga as their queen, and, on the 18th of February 1386, greatly against her will, the young princess, already betrothed to William of Austria, was wedded to Jagiello, grand duke of Lithuania, who had been crowned king of Poland at Cracow, three days previously, under the title of Wladislaus II.
webbing	Sail-cloth, horsehair, cloth and webbing are manufactured.
webby	Rated the 2005 best insurance site by the Webby Awards, Geico.com allows potential customers to get a free rate quote using their online form.
wedlock	After only a few months of wedlock his wife died, and Gallatin was once more alone.
wearing	I see you're not wearing black today.
wedge	Each shoe has a thick sole and high wedge heel.
wee	Wee sister is a good girl.
weds	This is often demonstrated through church weddings and religious components of many wedding ceremonies, and many religions require pre-marital counseling before a couple weds to ensure they understand the sacred bond of marriage.
webster	Webster removed to Boston in June 1816.
wedgwood	To the original members were afterwards added several remarkable persons, amongst whom were Josiah Wedgwood, Bennet Langton (Dr Johnson's friend), and, later, Zachary Macaulay, Henry Brougham and James Stephen.
wedding	It was his wedding, not his funeral.
weeding	The garden needed weeding anyway.
wednesday	They studied together at the library on Wednesday evenings.
week	Last week I visited a beautiful art store.
weekday	Members of the Lottery get five chances to win up to £ 10,000 every weekday for just £ 1 per week.
weekend	The holiday weekend passed pleasantly.
weekly	Dumfries markets for cattle and sheep, held weekly, and for horses, held five times annually, have always ranked with the best, and there is also a weekly market for pork during the five months beginning with November.
weep	I want to weep for joy.
weedy	A large family, varying much in character, often weedy, but of easy culture in ordinary soil.
weed	My arms are sore from weed whipping.
weedkiller	Other notable inventions include Perspex, Paludrine (an anti-malaria drug ), and the weedkiller paraquat.
weeny	Speedo carries much more than teeny weeny men's swimming briefs.
weeds	Stay away from the weeds and rocks and you won't have to worry about them.
weekender	For maximum convenience, the Ralph Lauren Weekender Bag is on wheels.
weepy	Tackle depression It's normal for new mums to feel weepy.
weeping	I turned and left the room with my friend weeping on the bed.
weigh	I weigh 105 lbs now!
weevil	Larval weevils mostly feed on the roots of plants, but some, such as the nut weevil (Balaninus nucum), live as larvae inside fruit.
weightless	Instead, the weightless powder will effectively set makeup and create a flawless, even finish.
weighbridge	The resort to the weighbridge should put both on an equality, and its use tends to increase.
wei	Wolves are numerous in the mountains; the heron, ibis, wild goose and snipe in the valley of the Wei.
weird	It's weird talking to him.
weft	The weft surface is the face or wearing surface of the cloth.
weirdly	Then weirdly enough, the last 25 seconds of the song is pretty good.
weirdness	She wasn't able to catch up, though, not with the absolute weirdness of it all.
weighted	They were dark and heavily built, fought on horses and used the bolas or weighted lasso.
welcome	Welcome to your new life.
weirdo	Hello, I 'm a strange weirdo, who 's a bit of a contradiction.
weighty	The zippers are weighty and secured well.
welch	Jonathan looked confident atop a Welch gelding.
weir	The weir across the Jumna was the first attempted in Upper India upon a foundation of fine sand; it is about 800 yds.
weighting	Dorothy was captured in the same way, and numbers of the Gargoyles clung to Jim's legs, so weighting him down that the poor beast was helpless.
well	Well... they had been flirting with each other in the car.
weld	C - Thermit weld before removing riser and pouring gate.
welder	At the same time, however, the conception of radicals could not be entirely displaced, for the researches of Liebig and Welder, and those made subsequently by Bunsen, demonstrated beyond all doubt the advantages which would accrue from their correct recognition.
weight	The boxes were heavy, so carrying two of them was too much weight to handle.
welding	During his long reign of forty-nine years Poland had gradually risen to the rank of a great power, a result due in no small measure to the insight and sagacity of the first Jagiello, who sacrificed every other consideration to the vital necessity of welding the central Sla y s into a compact and homogeneous state.
wellingtons	Finally, I would advise anyone looking for the well to wear Wellingtons.
welshman	The George connoted a Berrichon as David does a Welshman.
welt	Lori was sitting on the porch swing, a red welt on one cheek.
welterweight	Or would he be more suited to the light welterweight division?
wen	Dispense 15-20 pumps of Wen cleansing conditioner into the palm of your hand.
were	I don't know where they were planning to sit.
werewolf	Jackson narrowed his eyes and yelled, She's a werewolf!
welter	In all this welter of party strife what real hope is there for Scotland?
welfare	The care for his welfare led his father to decide to move to a better neighborhood.
wench	One is supposed to be a young serving wench from the 17th Century.
wept	He held her close as she wept softly into his chest.
wester	Beyond the walls lay the burghs of Calton, Easter and Wester Portsburgh, the villages of St Cuthbert's, Moutrie'sHill,Broughton,Canonmills, SilvermillsandDeanhaugh - all successively swallowed up in the extension of the modern city.
westerlies	And other factors do not appear to favor persistent mild westerlies.
wesleyan	Delaware is the seat of the Ohio Wesleyan University (co-educational), founded by the Ohio Conference of the Methodist Episcopal Church in 1841, and opened as a college in 1844; it includes a college of liberal arts (1844), an academic department (1841), a school of music (1877), a school of fine arts (1877), a school of oratory (1894), a business school (1895), and a college of medicine (the Cleveland College of Physicians and Surgeons, at Cleveland, Ohio; founded as the Charity Hospital Medical College in 1863, and the medical department of the university of Wooster until 1896, when, under its present name, it became a part of Ohio Wesleyan University).
westbound	The construction of a breakwater was undertaken in 1907 by the United States government at Cape Vincent to form a harbour where westbound vessels can shelter from storm before crossing the lake.
welsh	The Welsh were unsubdued; the French were plundering the southern coast; Northumberland was fomenting trouble in the north.
werewolves	All werewolves are born, not turned.
westerner	Frankie Dettori settled the 5-1 second-favourite back in the field but steadily made headway to go past Westerner entering the final furlong.
wellington	He spent the rest of his life in retirement, dying at Wellington on the 16th of May 1862.
wet	He wet his pants.
westernmost	It is finely situated on the western shore of Mount's Bay, opposite St Michael's Mount, being the westernmost port in England.
wether	At the 1905 show, sheep of each breed, and also cross-breds, competed as (1) wether lambs under twelve months old, and (2) wether sheep above twelve and under twenty-four months old.
westland	The market-gardening of the region called the Westland, between the Hague and the Hook of Holland, is remarkable, and large quantities of vegetables are exported to England.
westerly	There is a canal two rods wide along the northerly and westerly sides, and wider still at the east end.
wetness	Deidre felt the wetness of her tears.
wetlands	White storks are common in agricultural areas near wetlands.
westwards	The salter waters apparently tend to make their way westwards close to the African coast, and at the bottom the highest salinities have been observed south of Crete.
wetting	Frequent wetting and drying of hands can leave nails brittle.
whacking	The only prize you'll likely get is a whacking great telephone bill !
whacked	I...I whacked him in the head with the frying pan.
whack	She gave his arm a whack but surrendered the ring.
westward	Westward of South Australia, on the shores of the Australian Bight, there is a stretch of country 300 m.
west	I understand you have a big ranch west of here.
whale	Those hoses pack a whale of a wallop.
whaling	Fish-curing and whaling are lucrative industries.
whaler	Nantucket's last whaler sailed in 1869.
wham	Everyone from Paul Young, Elvis Costello, The Style Council to Wham had backing singers Ã¢ whether they needed them or not.
wharves	At Balboa there are three wharves, one 985 ft.
what	What time is it?
whalebone	Whaling was an established in- dustry in Rhode Island as Eearly as 1723, and in 1731 the colonial assembly provided a bounty of five shillings a barrel for whale oil, and a penny a pound for whalebone.
whatsoever	There is no indication whatsoever he cares a flip about that picture.
wharfage	There is good anchorage outside the Victoria basin under the lee of the breakwater, and since 1904 the foreshore east of the south pier has been reclaimed and additional wharfage provided.
wharfinger	Close to the latter stand the new supreme court, the old age and accident state insurance offices, the chief custom house, and the concert hall, founded by Karl Laeisz, a former Hamburg wharfinger.
whatnot	The gameplay is insanely fun, with all of the diving and the shooting and whatnot.
wharf	Its name is kept in a wharf and a ward of the City.
wheaten	Of the various materials which go to the fabrication of plaited head-gear the most important is wheaten straw.
western	He was dressed in his usual indigo jeans and western shirt.
wheatear	A male White Wagtail was in the carpark and a rather bedraggled male Wheatear was on the short turf near the beach.
wheelbarrow	Together they lifted Brutus from the wheelbarrow and placed him in the hole.
wheelbase	These units had BR Mk 3 bogies, the motor bogie with 8 '9 wheelbase, trailer bogie with 8 '6 wheelbase.
wheeler	Wheeler with his small band of soldiers and the European and Eurasian residents were exposed for 21 days to the fire of the mutineers, is merely a bare field, containing the well where many women and children were shot while getting water.
whatever	Whatever happens, it's us together and we'll make it.
wheeled	Our clerk-driver wheeled his old wreck like a big apple cabbie.
wheeling	Vara nodded and vaulted atop his horse, wheeling it to face him.
wheelie	Who owns the wheelie bins, me or the Council?
wheel	She gripped the steering wheel more tightly.
wheelchair	They were dispatching a wheelchair for you when I came in.
whelk	One of the best examples of the introversible mouth-cylinder or proboscis which can be found is that of the common whelk (Buccinum undatum) and its immediate allies.
when	When did this happen, Mom?
whence	He walked down the hall from whence they'd come.
wheezing	Crackling is much better than that faint wheezing.
whenever	He snorted whenever he mentioned him.
wheeze	Walking up hill made him wheeze.
where	Was that where his father got all that money?
wheezy	A better term for his condition might be wheezy bronchitis although this description has rather gone out of fashion.
wheelwright	The younger oaks are employed by the carpenter, wheelwright, wagon-builder and for innumerable purposes by the country artisan.
whereas	Hannah had been a kept woman with no problems since meeting Gio, whereas Katie had always struggled to find her path.
whereabouts	If anyone knows the whereabouts of Josh, last name unknown, contact Miss Edith Plotke on 6th Street.
wherefore	Wherefore He asked them, Do ye believe that I am able to do this thing ?
whereat	In 1238 Llewelyn, growing aged and infirm, summoned all his vassals to a conference at the famous Cistercian abbey of Strata Florida, whereat David, his son by the Princess Joan of England, was acknowledged his heir by all present.
whereof	The beetles have feelers with eleven segments, whereof the terminal few are thickened so as to form a club.
wherein	The most significant canons are those directly affecting the clergy, wherein the clergy appear as a privileged class, far above the laity, but with sharply differentiated and carefully graded orders within itself.
wherever	Wherever you want to go.
whereon	In cold weather the Egyptians warm their rooms by placing in them a brazier, chafing-dish, or standing-dish, filled with charcoal, whereon incense is burnt; and in hot weather they refresh them by occasionally swinging a hand censer by a chain through them - frankincense, benzoin and aloe wood being.
wheresoever	Thee all this universe, as it rolls circling round the earth, obeys wheresoever thou dost guide, and gladly owns thy sway.
whereunto	And if your lordship shall find now, or at any time, that I do seek or affect any place whereunto any that is nearer to your lordship shall be convenient, say then that I am a most dishonest man.
wheat	The ant was carrying a grain of wheat as large as itself.
whether	Whether we want to admit it or not, we all wish everyone would like us.
wherewithal	Yet did I have the wherewithal to respond to Venetian art?
whetstone	Friern Barnet adjoins Finchley on the north and Whetstone on the south, the whole district being residential.
whet	This island offers hiking and beaches--both of which should whet your teen's appetite for adventure.
which	All of which was beside the point.
whichever	I'll protect whichever world you are in.
wherry	In 1860 William Brighton, who built the famous wherry Albion, worked in the Bungay Staithe area.
wherewith	They therefore spoiled the religious houses and robbed the monastery coffers in order to have means wherewith to rebuild it.
whereby	Shortly before his death he was forced to sign an agreement whereby the Byzantine empire undertook to pay tribute to the sultan.
while	I don't want you to drive while you're so tired.
whey	The remaining portion is made up from whey proteins.
whiff	She saw their expressions change as they got a whiff of her blood.
whereupon	But Stephen marched north with a great army, whereupon David made peace.
whim	I'm simply stating that I'm not leaving my destiny to the whim of a man.
whiggism	He was a zealous Hanoverian, and a favourite with Queen Anne in spite of his Whiggism.
whimsical	It's just something whimsical I painted some time ago.
whimpering	The vampire landed in a heap at his feet, whimpering.
whimper	Perhaps I was being unfair but everything we'd been able to do was close to ending with a sad whimper, due to the greed of this woman.
whin	In addition to forming the present parish boundary, Whin Beck was also the township boundary of Normanton.
whining	Fine. Don't come whining to me if they blacklist you.
whinny	Princess lifted her head and uttered a soft whinny to her baby.
whimsy	Oh, for the flimsy pensioners and truculent barrow boys of yesteryear - whither the legions of faint hearted English whimsy?
